volatility,return,sharpe_ratio
0.12369283513052223,0.0793437992033252,0.35041479288261346
0.10287858243888306,0.07967995759286471,0.424577755227271
0.14482783560499313,0.07839124143154544,0.29270092489101557
0.10772537365654104,0.06781175406778793,0.2953041886790089
0.10056386754163482,0.0763743561391822,0.4014797474099399
0.11694318856353132,0.0839353479784791,0.40990286452158287
0.11991290897603463,0.07897081217513166,0.3583501771583213
0.11850628951641373,0.07989704909567868,0.3704195724531458
0.1044202321811539,0.07165266671171863,0.34143447076296907
0.11337443264489966,0.07493256037694243,0.34339806135024464
0.13476008948404372,0.08621928807611673,0.37265698077517934
0.14093369747172346,0.08961649110943141,0.38043769567735125
0.14772925244793814,0.09933162378386667,0.4287006312861809
0.09888650382482427,0.05987607917748715,0.24144932072614494
0.09546055181169741,0.06736850225784878,0.3286017277558309
0.17485310537837725,0.0921844376745177,0.32132364794400503
0.10970647051565574,0.07836558448621492,0.38617215818796313
0.10676507700602975,0.08010664998321625,0.4131187015462486
0.12522895181878665,0.07386703935746824,0.30238246673392255
0.10890772789947731,0.07590634331125895,0.3664234309257909
0.12894893886793507,0.08581201617596909,0.3862925636556404
0.10078795639550002,0.08417888005082333,0.47802219405824187
0.112186146354734,0.07776530917756908,0.37228579940259865
0.15420837920677133,0.09101467905463682,0.3567554457003275
0.12424174444698365,0.09016080648989806,0.43593082768577457
0.1196787564580298,0.07682035669901971,0.341082727688059
0.11626808549808296,0.07372911147581268,0.32450101258814285
0.09488840927775845,0.06134639587649226,0.26711793431269354
0.11922360460546773,0.08329542714659698,0.39669516202857663
0.09827032079708209,0.07799515181796401,0.42734318436468327
0.1037640807969701,0.06966188566889726,0.32440788190242603
0.10792472346133,0.07953472170696044,0.40338043323835027
0.13600852329683696,0.09250285735004887,0.4154361504736881
0.11041960930810815,0.0858070346620908,0.4510705568891508
0.11937484981288754,0.0771798574575751,0.3449625907142241
0.10354488717602983,0.0733365294344347,0.36058303266062114
0.11410803874170529,0.07421075410867436,0.33486469954293185
0.12730219068903736,0.092346663363264,0.4426213174987907
0.13226571803033976,0.07484554948550783,0.29369325675604957
0.11234758005333509,0.07968242148046784,0.38881497456136
0.107541364368775,0.059592756378000926,0.2193830859082086
0.11293373038717013,0.08538261224865312,0.43727070804581564
0.10845544123939581,0.074918917530954,0.35884707199749916
0.12298042503567616,0.06812313038126239,0.2612052314174682
0.12823169475956916,0.10250658768207412,0.5186439109829447
0.09738341299095907,0.068891420988077,0.33775177905430975
0.12603322167131353,0.0788112719608004,0.33968243763893796
0.1300138869301361,0.08778605477771283,0.3983117188515442
0.1348253376226018,0.0917627005732863,0.41359214489323387
0.1125536829558066,0.0691345291845816,0.29438867138262936
0.17520612946634798,0.09475489895000111,0.3353472799665164
0.10805982930353981,0.07412496492763357,0.35281348465340095
0.09291902401501918,0.06643527810418826,0.32754625252272107
0.13235161488943836,0.09095754085182242,0.41523891414344977
0.10615091353666521,0.08111486093820848,0.4250068080914397
0.16008046343522195,0.0987319119955519,0.3918773762229702
0.1071590911548341,0.07518037933049537,0.36562814137611216
0.13734771231356452,0.10493066376904193,0.5018697625751013
0.12093584014229312,0.07469431805734204,0.31995740891876473
0.10635572790567752,0.07139879913469144,0.33283396984584757
0.1518197637277021,0.08896059473579379,0.34883860595898314
0.13880142180311575,0.07589706731625791,0.28743990369817896
0.13158177269286223,0.06822100376373776,0.24487437054787162
0.15585110321437504,0.0803865949835309,0.28480128833272755
0.1009989813447661,0.07338663501993696,0.3701684365737852
0.125362968389928,0.08568194538167126,0.3963047941489462
0.1380953822807094,0.08109702734763274,0.326564339826824
0.14313178583577996,0.09213027240819072,0.39215798280188385
0.11044894822763178,0.07401704192687344,0.34420465325320737
0.10763130867432974,0.08109243287219016,0.41895275108686647
0.10553209936118917,0.0633094281427746,0.25877840304594574
0.1422498634900807,0.07408090426859937,0.2677043290888979
