decision_date,decision_month,holding_month,current_regime,prediction_current_regime,regime_match,actual_next_regime,hmm_seed,hmm_score,current_raw_state,Bull_count,Neutral_count,Crisis_count,raw_state_mean_return,raw_state_mean_vol,p_Bull,p_Neutral,p_Crisis,equal_weight_return,static_mv_return,reactive_hmm_return,macro_forward_return,equal_weight_turnover,static_mv_turnover,reactive_hmm_turnover,macro_forward_turnover,reactive_fallback,macro_fallback,macro_used_probability,weight_equal_EFA,weight_equal_GLD,weight_equal_SPY,weight_equal_TLT,weight_equal_VNQ,weight_static_EFA,weight_static_GLD,weight_static_SPY,weight_static_TLT,weight_static_VNQ,weight_reactive_EFA,weight_reactive_GLD,weight_reactive_SPY,weight_reactive_TLT,weight_reactive_VNQ,weight_macro_EFA,weight_macro_GLD,weight_macro_SPY,weight_macro_TLT,weight_macro_VNQ
2024-11-29,2024-11-30,2024-12-31,Bull,Bull,True,Bull,42,-5862.153647911988,1,1283,1741,709,0.0007960040182421016,0.009553004865513385,0.3684210526315789,0.4736842105263157,0.1578947368421052,-0.04303644800818196,-0.0349591611728987,-0.03898410924048314,-0.03406987310322852,0.0,0.035040238991974906,1.1110530559709402,0.16028309288121087,False,False,0.9999999999999999,0.2,0.2,0.2,0.2,0.2,1.9288623300593128e-15,0.1355918808669837,0.5562043559837002,0.30820376314931297,1.275812754943492e-15,4.019571900472635e-16,0.26812040162954065,0.36926043393161134,0.2027399231657111,0.15987924127313652,8.413914861311703e-16,0.13496886149561838,0.5793557661097524,0.2856753723946279,5.138115504935444e-16
2024-12-31,2024-12-31,2025-01-31,Bull,Bull,True,Bull,42,-5897.690085114342,1,1298,1746,710,0.0007584243326903281,0.009531871753632314,0.3793103448275862,0.4655172413793103,0.1551724137931034,0.03282960574088203,0.026306706377565114,0.0319530356137203,0.026958353268144334,0.0,0.03129422326406041,0.042090188713392776,0.03443294743527829,False,False,0.9999999999999999,0.2,0.2,0.2,0.2,0.2,0.0,0.14309261292979722,0.5643507355529168,0.2925566515172859,0.0,5.832985520227479e-17,0.27039883655032865,0.36219973264797944,0.18875553009264695,0.1786459007090449,6.716907060081708e-16,0.14609572979469884,0.5854453715283107,0.268458898676989,9.751074244018013e-16
2025-01-31,2025-01-31,2025-02-28,Bull,Bull,True,Bull,42,-5928.490217580758,1,1273,1804,697,0.000798441797022496,0.009661305595088779,0.3898305084745763,0.4576271186440678,0.1525423728813559,0.025803797136210466,0.012010124187744487,0.01817812144453456,0.010818815478950557,0.0,0.03390610818965462,0.07483848361818021,0.06214934871115972,False,False,0.9999999999999999,0.2,0.2,0.2,0.2,0.2,0.0,0.16004566702462433,0.5563456977780102,0.2836086351973652,2.266046759710049e-16,4.3638295662549715e-18,0.3056792889494961,0.3349586431500656,0.17857737778147068,0.18078469011896753,0.0,0.17717040415027865,0.5639196904461445,0.2589099054035769,0.0
2025-02-28,2025-02-28,2025-03-31,Bull,Bull,True,Crisis,42,-5971.159155661794,1,1283,1813,697,0.000793738328830522,0.00964926480548796,0.4,0.45,0.15,0.0005320785605489969,-0.01911697519475446,0.004330076074091703,-0.016953843720746143,0.0,0.020751763357483136,0.04054709959108489,0.022361604315533953,False,False,1.0,0.2,0.2,0.2,0.2,0.2,9.005966736438531e-16,0.15822673373449456,0.5477887493893985,0.2939845168761054,7.155496427179812e-16,4.328918929724932e-16,0.31074997136441795,0.3208242778016807,0.17243819333431326,0.1959875574995878,2.0471209365253874e-16,0.18056500474713222,0.5527388882883776,0.2666961069644901,3.2573706193925157e-17
2025-03-31,2025-03-31,2025-04-30,Crisis,Crisis,True,Crisis,42,-6032.295544461576,0,1287,1820,707,-0.0004747743856155204,0.01776185441462486,0.2258064516129032,0.1290322580645161,0.6451612903225806,0.00890229131843343,0.0021270496974090023,0.00894633388740591,0.022039764495748893,0.0,0.07031475917445693,1.0336236706025375,0.9993518789858946,False,False,0.9999999999999999,0.2,0.2,0.2,0.2,0.2,0.0,0.19338411332172295,0.5290782214195534,0.2775376652587233,2.2494868458739984e-16,0.0,0.3323692191690864,0.0,0.6676307808309134,0.0,2.528003440267743e-17,0.5214892692704973,0.05306294879543044,0.4254477819340723,0.0
2025-04-30,2025-04-30,2025-05-31,Crisis,Crisis,True,Bull,42,-5943.880805961172,1,1307,1821,707,-0.0006100681691727853,0.018234772890047237,0.21875,0.125,0.65625,0.01785854076672573,0.023827851129074304,-0.020969284635965566,-0.01414404834845595,0.0,0.0552979108721674,0.04131535301233421,0.1061258975908608,False,False,1.0,0.2,0.2,0.2,0.2,0.2,2.0186840799492712e-16,0.2210330687578061,0.5156466565508686,0.2633202746913245,6.875085326355784e-16,4.76768524652472e-17,0.35302689567525203,1.5116044937871425e-16,0.6469731043247464,1.3741766757845557e-15,0.0,0.5693820016734364,7.453051894344557e-18,0.4306179983265635,1.0312025561034645e-18
2025-05-30,2025-05-31,2025-06-30,Bull,Bull,True,Neutral,42,-5974.342070303847,0,1318,1823,715,0.0007743939385251721,0.009732310556339491,0.3934426229508196,0.4426229508196721,0.1639344262295081,0.02258501152235519,0.034660205546358305,0.022182799689656592,0.03417599169559919,0.0,0.0197269646838078,0.9966185786615499,1.0465906709230706,False,False,0.9999999999999998,0.2,0.2,0.2,0.2,0.2,0.0,0.2206557062997986,0.5255101388927725,0.25383415480742894,8.531206268069267e-17,8.494921555643013e-17,0.34539154668216454,0.29636917062420787,0.15629916398705884,0.20194011870656853,0.0,0.23966518773531484,0.5232953354615354,0.23703947680314985,0.0
2025-06-30,2025-06-30,2025-07-31,Neutral,Neutral,True,Neutral,42,-6014.125716466547,0,1325,1822,729,0.000729337985330806,0.0055619930826705894,0.4603174603174603,0.5079365079365079,0.0317460317460317,-0.002904173713820346,0.007881091794769361,0.020133363913065843,0.011662523356172686,0.0,0.017841872090656272,1.2389021246550957,0.2423119635914062,False,False,0.9999999999999999,0.2,0.2,0.2,0.2,0.2,0.0,0.21173477025447054,0.527577859825715,0.26068736991981456,0.0,0.0,0.0,0.9158202329517559,0.08417976704824355,5.22235018394148e-16,0.0,0.16568944778792988,0.6444513172572385,0.18985923495483173,3.208421914147895e-17
2025-07-31,2025-07-31,2025-08-31,Neutral,Neutral,True,Neutral,42,-6033.480261946308,1,1319,1838,741,0.0007172137827257598,0.005552596875565054,0.453125,0.515625,0.03125,0.0301089230322253,0.02138950265565298,0.01870461775377137,0.021609146474860983,0.0,0.00901327761454862,0.009633648324395528,0.015414823418240537,False,False,1.0,0.2,0.2,0.2,0.2,0.2,0.0,0.20929660345827875,0.5320844986329893,0.25861889790873205,0.0,4.268343416591946e-16,2.974150196095138e-16,0.9110034087895584,0.08899659121044053,1.1376235269312305e-16,9.21515216066345e-16,0.16449086180778372,0.6521587289663577,0.18335040922585757,7.265894603498681e-17
2025-08-29,2025-08-31,2025-09-30,Neutral,Neutral,True,Neutral,42,-6070.218385674526,1,1328,1869,722,0.0007364931857976503,0.005577083116318607,0.4461538461538462,0.5230769230769231,0.0307692307692307,0.04207021272532452,0.053741182235483215,0.03564091155042419,0.04971709014303756,0.0,0.02178990420095342,0.0361043492890248,0.02102883031738553,False,False,1.0,0.2,0.2,0.2,0.2,0.2,0.0,0.22019155555875541,0.5274221922340578,0.2523862522071868,0.0,0.0,1.2280790720620646e-16,0.9290555834340709,0.07094441656592891,0.0,0.0,0.17137660540580169,0.6557874005270325,0.17283599406716582,0.0
2025-09-30,2025-09-30,2025-10-31,Neutral,Neutral,True,Bull,42,-6083.701884379647,2,1332,1891,717,0.0007458132407385158,0.0055758288581139095,0.4393939393939394,0.5303030303030303,0.0303030303030303,0.012145607123825241,0.024157585184632485,0.023008106826373904,0.024130097185243577,0.0,0.03696787039882278,0.023541385842054244,0.015903793350493776,False,False,1.0,0.2,0.2,0.2,0.2,0.2,7.919380148925996e-16,0.23867549075816596,0.5135714021313851,0.24775310711044812,0.0,0.0,6.360399482226289e-16,0.9172848905130437,0.08271510948695547,0.0,0.0,0.17559170268099264,0.6478355038517857,0.17657279346722174,3.2305481076021875e-17
2025-10-31,2025-10-31,2025-11-30,Bull,Bull,True,Neutral,42,-6126.191346760865,1,1355,1889,719,0.000802639619774654,0.00968270781192565,0.3870967741935484,0.4516129032258064,0.1612903225806451,0.01799603651067763,0.014443431292159529,0.02278392034317276,0.015051978805260624,0.0,0.004682312082695248,1.1543481758420946,0.2632623031901381,False,False,0.9999999999999999,0.2,0.2,0.2,0.2,0.2,0.0,0.23778316798153423,0.51212256886667,0.2500942631517957,0.0,0.0,0.32722365832615885,0.3401108025919966,0.16287579183759576,0.16978974724424878,4.2058647224236386e-17,0.24978796623015173,0.5162043522567166,0.2340076815131314,2.3791734522797914e-16
2025-12-31,2025-12-31,2026-01-31,Bull,Bull,True,Bull,42,-6196.7410303618935,0,1837,1412,755,0.0007518393451395376,0.005500338618624881,0.3809523809523809,0.4603174603174603,0.1587301587301587,0.0424555240908344,0.03884281091733103,0.013066545911605991,0.042593858526654024,0.0,0.03697902586207544,1.0981592645137819,0.07799879283250105,False,False,0.9999999999999999,0.2,0.2,0.2,0.2,0.2,3.348339900539984e-16,0.25627268091257166,0.5069557922337994,0.23677152685362862,0.0,0.0,6.457480656422792e-16,0.8891904348488875,0.11080956515111193,0.0,0.0,0.2887873626464023,0.49033033290581596,0.2208823044477818,3.796089418115092e-18
2026-01-30,2026-01-31,2026-02-28,Bull,Bull,True,Neutral,42,-6220.174786827982,1,1858,1411,755,0.0007505709499275457,0.005507722026563901,0.390625,0.453125,0.15625,0.044164625073764154,0.0290222944096575,-0.003106894784211068,0.030543402983029506,0.0,0.030567201940627904,0.009698011982158814,0.010920492278702374,False,False,1.0,0.2,0.2,0.2,0.2,0.2,3.461125787887508e-16,0.2715562818828855,0.5002227098884967,0.22822100822861738,1.3283646919837463e-16,7.59045147331774e-16,0.0013759666677811491,0.8926634741721852,0.1059605591600324,3.477235014862149e-16,0.0,0.2942367578052912,0.49034118388627823,0.2154220583084306,0.0
